Date,Revenue,COGS,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,is_month_end,is_month_start,is_quarter_end,dom_bin,trend,sin_365d_k1,cos_365d_k1,sin_365d_k2,cos_365d_k2,sin_365d_k3,cos_365d_k3,sin_365d_k4,cos_365d_k4,sin_7d_k1,cos_7d_k1,sin_7d_k2,cos_7d_k2,sin_7d_k3,cos_7d_k3,rev_lag_365,rev_lag_364,rev_lag_728,rev_lag365_roll7,rev_lag365_roll30,log_rev_lag_365,log_monthly_avg,monthly_avg_rev,trend_multiplier,days_to_tet,pre_tet_7d,pre_tet_14d,post_tet_7d,is_fixed_holiday,is_tet_holiday,is_black_friday_month,is_1111,is_1212,sessions_lag_365,visitors_lag_365,n_active_promos,max_promo_discount,has_stackable_promo
2016-02-01,5200767.32,4131331.82,2016,2,1,0,32,5,1,0,0,1,0,0,1307,0.5234156073655503,0.8520775211013093,0.8919813464595485,0.45207220393230435,0.9966589017541702,-0.08167639533042241,0.8064799463209448,-0.5912614448635781,0.0,1.0,0.0,1.0,0.0,1.0,4977201.37,2901454.29,2051412.93,3712450.7800000003,3547380.230333334,15.420378518054841,15.276469055503947,4310087.758571428,1.0,7,1,0,0,0,0,0,0,0,15593.0,11059.0,0,0.0,0
2016-02-02,2966994.87,2413250.92,2016,2,2,1,33,5,1,0,0,0,0,0,1308,0.5380051715382996,0.8429415373547828,0.9070138128026359,0.4211008707960896,0.9911140639934547,-0.1330147065341959,0.7638886127905428,-0.6453481132295501,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,2901454.29,1779457.49,2787111.54,3312485.2528571435,3621687.845,14.88072299322301,15.276469055503947,4310087.758571428,1.0,6,1,0,0,0,0,0,0,0,15910.0,13006.0,0,0.0,0
2016-02-03,2273911.2,1841992.31,2016,2,3,2,34,5,1,0,0,0,0,0,1309,0.5524353131676196,0.8335557718385699,0.9209712877166346,0.38963044953078796,0.9829265519799822,-0.18399835165768005,0.717676913675962,-0.6963762255968722,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,1779457.49,2496729.14,2599325.56,3186912.8000000003,3664083.110666667,14.391819656883126,15.276469055503947,4310087.758571428,1.0,5,1,0,0,0,0,0,0,0,15721.0,11891.0,0,0.0,0
2016-02-04,2819439.59,2305544.16,2016,2,4,3,35,5,1,0,0,0,0,0,1310,0.5667017562911176,0.8239230057575542,0.9338372288229252,0.35769823883312546,0.9721181966290613,-0.23449138957040985,0.6680638642135335,-0.7441039398713607,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,2496729.14,2500351.24,2415914.42,3097625.052857143,3676006.489333333,14.730492489733102,15.276469055503947,4310087.758571428,1.0,4,1,0,0,0,0,0,0,0,17552.0,12726.0,0,0.0,0
2016-02-05,3680939.41,2987435.62,2016,2,5,4,36,5,1,0,0,0,0,0,1311,0.5808002734538009,0.8140460935082178,0.9455963874271426,0.3253420847119801,0.9587178169872964,-0.2843591872810034,0.6152845999633276,-0.7883050558305255,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,2500351.24,3457294.9,3381887.13,2986179.4614285715,3720618.6190000004,14.73194217591352,15.276469055503947,4310087.758571428,1.0,3,1,0,0,0,0,0,0,0,16196.0,12951.0,0,0.0,0
2016-02-06,4735761.79,3973322.09,2016,2,6,5,37,5,1,1,0,0,0,0,1312,0.5947266869607634,0.8039279618328213,0.9562348265919056,0.29260033563334836,0.9427611433904207,-0.3334687789181868,0.5595892624101765,-0.8287700871745038,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,3457294.9,3570886.94,2907660.51,3213141.368571428,3792501.2783333333,15.055997309686818,15.276469055503947,4310087.758571428,1.0,2,1,0,0,0,0,0,0,0,17363.0,13848.0,0,0.0,0
2016-02-07,4032333.88,3144310.26,2016,2,7,6,38,5,1,1,0,0,0,0,1313,0.6084768701151261,0.7935716089521474,0.9657399376548549,0.2595117970697999,0.9242907221930933,-0.3816892202666588,0.5012418134457758,-0.865307254363206,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,3570886.94,4197082.23,2947940.87,3360914.2842857144,3848668.474,15.088324845518537,15.276469055503947,4310087.758571428,1.0,1,1,0,0,0,0,0,0,0,18408.0,14137.0,0,0.0,0
2016-02-08,3848593.44,3120549.68,2016,2,8,0,39,6,1,0,0,0,0,0,1314,0.6220467484408675,0.7829801036770629,0.9741004551724205,0.22611568550828828,0.9033558023246845,-0.4288919379124835,0.440518784350495,-0.8977433935342337,0.0,1.0,0.0,1.0,0.0,1.0,4197082.23,4490187.64,3705563.44,3477273.1642857147,3951379.9236666663,15.249900372950647,15.276469055503947,4310087.758571428,1.0,0,1,0,0,0,1,0,0,0,16090.0,12699.0,0,0.0,0
2016-02-09,3979641.11,3286349.1,2016,2,9,1,40,6,1,0,0,0,0,0,1315,0.6354323008901774,0.7721565844991642,0.9813064702716093,0.19245158197082998,0.8800122039735357,-0.47495107206704995,0.3777079652039649,-0.9259247771938498,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,4490187.64,2813867.9,4637151.61,3615528.8857142855,4063239.595666667,15.317405272198929,15.276469055503947,4310087.758571428,1.0,1,1,0,1,0,0,0,0,0,17476.0,12915.0,0,0.0,0
2016-02-10,3448601.24,2764263.83,2016,2,10,2,41,6,1,0,0,0,0,0,1316,0.6486295610349814,0.7611042586607747,0.9873494423939864,0.15855938510313475,0.854322169749827,-0.5197438121555155,0.3131070409358269,-0.9497178427914316,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,2813867.9,3311241.3,3457342.17,3716608.1842857143,4090156.0866666664,14.850070927085053,15.276469055503947,4310087.758571428,1.0,2,1,0,1,0,0,0,0,0,18527.0,13995.0,0,0.0,0
2016-02-11,3717348.88,3000678.76,2016,2,11,3,42,6,1,0,0,0,0,1,1317,0.6616346182422783,0.7498264012045686,0.9922222094179323,0.12447926388678915,0.8263541987239096,-0.5631507242749186,0.24702218048093552,-0.9690098257244062,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,3311241.3,3468141.29,3190217.92,3822541.7814285713,4237417.279,15.0128339941599,15.276469055503947,4310087.758571428,1.0,3,1,0,1,0,0,0,0,0,18408.0,14673.0,0,0.0,0
2016-02-12,4035900.93,3269439.67,2016,2,12,4,43,6,1,0,0,0,0,1,1318,0.6744436188329455,0.7383263540031065,0.995918996147179,0.09025161003104117,0.7961828637826158,-0.6050560696488488,0.1797665857255624,-0.9837092937736097,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,3468141.29,4164849.99,2632487.0,3902562.1042857138,4351157.235666667,15.059129645452652,15.276469055503947,4310087.758571428,1.0,4,1,0,1,0,0,0,0,0,16304.0,13006.0,0,0.0,0
2016-02-13,4701818.64,3727060.93,2016,2,13,5,44,6,1,1,0,0,0,1,1319,0.6870527672236669,0.7266075247685656,0.9984354211555643,0.055916990100603484,0.7638886127905428,-0.6453481132295501,0.11165900712169512,-0.993746580436178,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,4164849.99,4312422.12,2873057.42,3949382.25,4353931.941333333,15.242191056232395,15.276469055503947,4310087.758571428,1.0,5,1,0,1,0,0,0,0,0,20518.0,15147.0,0,0.0,0
2016-02-14,4925684.12,4030980.54,2016,2,14,6,45,6,1,1,0,0,0,1,1320,0.699458327051647,0.7146733860429609,0.9997685019798909,0.021516097436222254,0.7295575540864875,-0.6839194216246106,0.04302223300453059,-0.99907411510223,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,4312422.12,4757224.49,3990264.22,4160709.7885714285,4307155.349333334,15.277010512916469,15.276469055503947,4310087.758571428,1.0,6,1,0,1,0,0,0,0,0,13711.0,9875.0,0,0.0,0
2016-02-15,4588032.77,3702428.02,2016,2,15,0,46,7,1,0,0,0,0,1,1321,0.7116566222817746,0.7025274741691571,0.9999166586547379,-0.01291029607500882,0.6932812268869777,-0.7206671495538609,-0.02581844022713239,-0.9996666485105112,0.0,1.0,0.0,1.0,0.0,1.0,4757224.49,4817928.66,3757742.25,4146162.037142857,4316366.053333333,15.375175176014768,15.276469055503947,4310087.758571428,1.0,7,1,0,1,0,0,0,0,0,17280.0,12439.0,0,0.0,0
2016-02-16,3941056.12,3209642.29,2016,2,16,1,47,7,1,0,0,0,0,1,1322,0.7236440382959124,0.6901733882429719,0.9988797155850336,-0.04732138832243185,0.6551563572090853,-0.7554933140726803,-0.09453674981719933,-0.9955213724144752,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,4817928.66,4293160.67,4902775.35,4192681.141428571,4216639.869666667,15.387854862631535,15.276469055503947,4310087.758571428,1.0,8,0,1,0,0,0,0,0,0,17693.0,12413.0,0,0.0,0
2016-02-17,2962078.99,2374063.71,2016,2,17,2,48,7,1,0,0,0,0,1,1323,0.7354170229639855,0.6776147890466889,0.9966589017541702,-0.08167639533042241,0.6152845999633276,-0.7883050558305255,-0.16280701293851646,-0.9866579328916572,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,4293160.67,3209407.04,4469573.84,4277750.664285715,4149769.094666667,15.27253400547735,15.276469055503947,4310087.758571428,1.0,9,0,1,0,0,0,0,0,0,16802.0,12521.0,0,0.0,0
2016-02-18,4009498.5,3301336.9,2016,2,18,3,49,7,1,0,0,0,0,1,1324,0.7469720876965552,0.6648553979642865,0.9932568492674143,-0.11593459959550041,0.5737722679043246,-0.8190148866680801,-0.23030567023061196,-0.973118337233262,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,3209407.04,3793775.02,3050037.65,4285767.372857143,4162228.3426666665,14.981597066885406,15.276469055503947,4310087.758571428,1.0,10,0,1,0,0,0,0,0,0,16725.0,12085.0,0,0.0,0
2016-02-19,4571419.08,3665043.13,2016,2,19,4,50,7,1,0,0,0,0,1,1325,0.7583058084785624,0.6518989958787126,0.9886775902323405,-0.1500553983446526,0.5307300481619334,-0.8475409228928311,-0.2967128192734901,-0.9549667548552553,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,3793775.02,4760336.65,3394380.68,4432536.191428571,4223705.693666667,15.14887239241552,15.276469055503947,4310087.758571428,1.0,11,0,1,0,0,0,0,0,0,16363.0,12198.0,0,0.0,0
2016-02-20,5176883.79,4193086.14,2016,2,20,5,51,7,1,1,0,0,0,1,1326,0.7694148268839378,0.6387494220515272,0.9829265519799822,-0.18399835165768005,0.48627270710868997,-0.8738071036110808,-0.3617137307297674,-0.9322892131745134,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,4760336.65,4368539.08,4262143.74,4795746.38,4278038.01,15.375829158565793,15.276469055503947,4310087.758571428,1.0,12,0,1,0,0,0,0,0,0,18730.0,15092.0,0,0.0,0
2016-02-21,4758472.96,3843027.26,2016,2,21,6,52,7,1,1,0,0,0,2,1327,0.7802958510707755,0.6254105729852463,0.9760105506323683,-0.21772323039653177,0.440518784350495,-0.8977433935342337,-0.42500033996955394,-0.9051931898913975,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,4368539.08,5784606.22,3997442.72,4964314.922857143,4316451.340666668,15.289939433452147,15.276469055503947,4310087.758571428,1.0,13,0,1,0,0,0,0,0,0,15952.0,11280.0,0,0.0,0
2016-02-22,4721935.01,3825599.58,2016,2,22,0,53,8,1,0,0,0,0,2,1328,0.7909456567567772,0.6118864012687243,0.9679377830240642,-0.25119006388481935,0.39359027665646673,-0.9192859697186104,-0.4862727071086902,-0.8738071036110807,0.0,1.0,0.0,1.0,0.0,1.0,5784606.22,7360399.98,4743111.4,5720428.61,4323843.682666667,15.570711020021365,15.276469055503947,4310087.758571428,1.0,14,0,1,0,0,0,0,0,0,16431.0,13211.0,0,0.0,0
2016-02-23,4550216.22,3722357.32,2016,2,23,1,54,8,1,0,0,0,0,2,1329,0.8013610881746766,0.5981809144059165,0.9587178169872964,-0.2843591872810034,0.3456123126707335,-0.9383773917408641,-0.5452404385406507,-0.8382797052177745,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,7360399.98,5473140.47,6869199.08,6111080.824285714,4355510.858,15.811624970199285,15.276469055503947,4310087.758571428,1.0,15,0,0,0,0,0,0,0,0,14463.0,11021.0,0,0.0,0
2016-02-24,5790273.07,4665515.38,2016,2,24,2,55,8,1,0,0,0,0,2,1330,0.8115390590073611,0.5842981736283684,0.9483615800121715,-0.3171912885891061,0.29671281927349075,-0.9549667548552551,-0.6016240632249227,-0.7987793728863648,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,5473140.47,8502202.85,7766238.39,6101806.385714286,4383677.481333333,15.51536331850384,15.276469055503947,4310087.758571428,1.0,16,0,0,0,0,0,0,0,0,17173.0,13667.0,0,0.0,0
2016-02-25,7677182.49,6237906.21,2016,2,25,3,56,8,1,0,0,0,0,2,1331,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0.24702218048093552,-0.9690098257244062,-0.655156357209085,-0.7554933140726804,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,8502202.85,6528340.52,5932389.78,6034416.827142857,4437271.92,15.955835964324798,15.276469055503947,4310087.758571428,1.0,17,0,0,0,0,0,0,0,0,14450.0,11692.0,0,0.0,0
2016-02-26,7096236.89,5762106.77,2016,2,26,4,57,8,1,0,0,0,0,2,1332,0.8311706263658079,0.5560174366570446,0.9242907221930933,-0.3816892202666588,0.19667288979357647,-0.980469160361632,-0.7055836101071774,-0.70862667826446,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,6528340.52,4695415.58,5511196.67,5866990.680000001,4505802.014,15.691663490434108,15.276469055503947,4310087.758571428,1.0,18,0,0,0,0,0,0,0,0,18508.0,15057.0,0,0.0,0
2016-02-27,6837275.28,5301081.64,2016,2,27,5,58,8,1,1,0,0,0,2,1333,0.8406184056344782,0.5416278206559814,0.9106046300942162,-0.4132786077829042,0.1457991969198751,-0.9893142039703663,-0.7526668275320083,-0.6584015846980489,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,4695415.58,3896812.17,4400079.49,4987521.491428571,4511259.633666666,15.36209739512287,15.276469055503947,4310087.758571428,1.0,19,0,0,0,0,0,0,0,0,14926.0,11229.0,0,0.0,0
2016-02-28,5117740.12,4142676.19,2016,2,28,6,59,8,1,1,0,0,0,2,1334,0.8498170915275278,0.5270777086423722,0.895839290734909,-0.4443781781046132,0.09453674981719912,-0.9955213724144752,-0.7961828637826154,-0.6050560696488494,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,3896812.17,4612623.19,4943352.33,4630084.012857143,4552697.738000001,15.17566964116492,15.276469055503947,4310087.758571428,1.0,20,0,0,0,0,0,0,0,0,15722.0,11744.0,0,0.0,0
2016-02-29,3529083.59,2843903.05,2016,2,29,0,60,9,1,0,1,0,0,2,1335,0.8587639582758029,0.5123714121284237,0.8800122039735357,-0.47495107206704995,0.04302223300453059,-0.99907411510223,-0.8359254794186365,-0.5488429582847199,0.0,1.0,0.0,1.0,0.0,1.0,4612623.19,1204115.66,3637156.46,3883373.852857143,4581893.930000001,15.344307491629705,15.276469055503947,4310087.758571428,1.0,21,0,0,0,0,0,0,0,0,21480.0,17584.0,0,0.0,0
2016-03-01,709982.79,623398.17,2016,3,1,1,61,9,1,0,0,1,0,0,1336,0.8674563547295969,0.49751328890718066,0.8631421280499114,-0.5049610547215204,-0.008606996888688009,-0.9999629591162655,-0.8717063187093217,-0.4900286664290594,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,1204115.66,2971078.12,4742209.79,3468436.352857143,4624909.182666668,14.001256793844721,15.522837995726475,5514203.711935484,1.0,22,0,0,0,0,0,0,0,0,22178.0,17801.0,0,0.0,0
2016-03-02,1479744.0,1243049.71,2016,3,2,2,62,9,1,0,0,0,0,0,1337,0.8758917051442429,0.48250774176121847,0.8452490573530633,-0.5343725582809786,-0.060213277365792774,-0.9981855344718586,-0.9033558023246842,-0.4288919379124841,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,2971078.12,3275231.73,5310211.41,3387191.0742857144,4656076.424333333,14.904435784854204,15.522837995726475,5514203.711935484,1.0,23,0,0,0,0,0,0,0,0,23311.0,16676.0,0,0.0,0
2016-03-03,2251060.05,1853979.92,2016,3,3,3,63,9,1,0,0,0,0,0,1338,0.8840675099433636,0.4673592171580022,0.8263541987239096,-0.5631507242749186,-0.11165900712169444,-0.9937465804361781,-0.9307239310379793,-0.3657225234972692,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,3275231.73,3623778.02,5506734.13,3352325.215714286,4721938.626333333,15.001899487122083,15.522837995726475,5514203.711935484,1.0,24,0,0,0,0,0,0,0,0,20723.0,16144.0,0,0.0,0
2016-03-04,2778579.79,2305820.78,2016,3,4,4,64,9,1,0,0,0,0,0,1339,0.8919813464595485,0.45207220393230435,0.8064799463209448,-0.5912614448635781,-0.16280701293851646,-0.9866579328916572,-0.9536809966304455,-0.300819807635668,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,3623778.02,4126698.63,3167820.98,3218959.782857143,4779245.972666667,15.103027967464653,15.522837995726475,5514203.711935484,1.0,25,0,0,0,0,0,0,0,0,24841.0,19625.0,0,0.0,0
2016-03-05,3472294.22,2819038.04,2016,3,5,5,65,9,1,1,0,0,0,0,1340,0.8996308696522433,0.43665123195606403,0.7856498550787147,-0.6186714032625031,-0.2135209154397959,-0.9769384927771817,-0.9721181966290612,-0.23449138957041052,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,4126698.63,3652751.16,3577664.95,3692786.4314285717,4835196.27,15.232988524404394,15.522837995726475,5514203.711935484,1.0,26,0,0,0,0,0,0,0,0,23903.0,18195.0,0,0.0,0
2016-03-06,3501407.51,2754054.05,2016,3,6,6,66,9,1,1,0,0,0,0,1341,0.9070138128026359,0.4211008707960896,0.7638886127905428,-0.6453481132295501,-0.2636654927280072,-0.9646141756912435,-0.9859481499638303,-0.1670516255021195,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,3652751.16,3679065.16,3828277.38,3988643.9757142854,4860946.1263333345,15.110991457869451,15.522837995726475,5514203.711935484,1.0,27,0,0,0,0,0,0,0,0,20579.0,16101.0,0,0.0,0
2016-03-07,4275566.76,3544887.63,2016,3,7,0,67,10,1,0,0,0,0,0,1342,0.9141279881853337,0.40542572835999735,0.7412220108485958,-0.6712599575675313,-0.3131070409358267,-0.9497178427914317,-0.9951053111006974,-0.09882013873287211,0.0,1.0,0.0,1.0,0.0,1.0,3679065.16,4520902.2,4725035.68,4391899.5571428565,4877969.304666667,15.118169517072811,15.522837995726475,5514203.711935484,1.0,28,0,0,0,0,0,0,0,0,23101.0,16215.0,0,0.0,0
2016-03-08,4693887.34,3819333.06,2016,3,8,1,68,10,1,0,0,0,0,0,1343,0.9209712877166346,0.38963044953078796,0.717676913675962,-0.6963762255968722,-0.3617137307297674,-0.9322892131745134,-0.9995462806873573,-0.03012030484690836,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,4520902.2,5042080.93,5775004.59,4569898.514285714,4904772.134666666,15.324222354855305,15.522837995726475,5514203.711935484,1.0,29,0,0,0,0,0,0,0,0,23240.0,17341.0,0,0.0,0
2016-03-09,5050829.68,4101613.27,2016,3,9,2,69,10,1,0,0,0,0,0,1344,0.9275416835791966,0.37371971479046906,0.6932812268869777,-0.7206671495538609,-0.4093559588156211,-0.9123747579707274,-0.9992500112396835,0.03872228089217399,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,5042080.93,6098020.8,6930320.53,4476794.408571429,4918209.221666667,15.433329636102146,15.522837995726475,5514203.711935484,1.0,30,0,0,0,0,0,0,0,0,23566.0,17258.0,0,0.0,0
2016-03-10,7374516.48,5983967.59,2016,3,10,3,70,10,1,0,0,0,0,0,1345,0.9338372288229252,0.35769823883312546,0.6680638642135335,-0.7441039398713607,-0.455906693508459,-0.8900275764346766,-0.994217906893952,0.10738134666416306,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,6098020.8,4869770.72,5304893.97,4628013.445714286,4898310.8873333335,15.62347498146655,15.522837995726475,5514203.711935484,1.0,31,0,0,0,0,0,0,0,0,22870.0,16676.0,0,0.0,0
2016-03-11,6281759.31,5065973.55,2016,3,11,4,71,10,1,0,0,0,0,1,1346,0.9398560579418954,0.3415707691678556,0.6420547132365637,-0.766658819300159,-0.5012418134457756,-0.8653072543632061,-0.9844738167520923,0.17553149042142777,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,4869770.72,3474969.89,4544809.4,4822537.815714286,4948665.920666667,15.39855761921679,15.522837995726475,5514203.711935484,1.0,32,0,0,0,0,0,0,0,0,28148.0,22855.0,0,0.0,0
2016-03-12,4673863.75,3853834.05,2016,3,12,5,72,10,1,1,0,0,0,1,1347,0.9455963874271426,0.3253420847119801,0.6152845999633276,-0.7883050558305255,-0.5452404385406507,-0.8382797052177745,-0.970063921851507,0.2428497220959358,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,3474969.89,4711284.42,4691387.16,4977106.03,4832188.868000001,15.061096659967525,15.522837995726475,5514203.711935484,1.0,33,0,0,0,0,0,0,0,0,21363.0,15687.0,0,0.0,0
2016-03-13,4655322.31,3707033.48,2016,3,13,6,73,10,1,1,0,0,0,1,1348,0.9510565162951535,0.30901699437494745,0.5877852522924732,-0.8090169943749473,-0.5877852522924734,-0.8090169943749472,-0.9510565162951536,0.30901699437494723,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,4711284.42,5040735.75,5553669.8,5069986.145714285,4812644.091333333,15.365471341709803,15.522837995726475,5514203.711935484,1.0,34,0,0,0,0,0,0,0,0,22276.0,17876.0,0,0.0,0
2016-03-14,5214530.57,4150309.08,2016,3,14,0,74,11,1,0,0,0,0,1,1349,0.9562348265919056,0.29260033563334836,0.5595892624101765,-0.8287700871745038,-0.6287628145958345,-0.7775971469736268,-0.9275416835791965,0.3737197147904692,0.0,1.0,0.0,1.0,0.0,1.0,5040735.75,5602879.7,6623777.28,5169382.42,4859060.262,15.43306280991977,15.522837995726475,5514203.711935484,1.0,35,0,0,0,0,0,0,0,0,22351.0,15744.0,0,0.0,0
2016-03-15,5319085.92,4384259.36,2016,3,15,1,75,11,1,0,0,0,0,1,1350,0.9611297838723007,0.27609697309746883,0.5307300481619334,-0.8475409228928311,-0.6680638642135333,-0.7441039398713608,-0.8996308696522434,0.4366512319560638,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,5602879.7,5692241.74,5707570.51,5332612.468571429,5204211.657666666,15.53879143415583,15.522837995726475,5514203.711935484,1.0,36,0,0,0,0,0,0,0,0,24269.0,19775.0,0,0.0,0
2016-03-16,6412758.35,5219744.05,2016,3,16,2,76,11,1,0,0,0,0,1,1351,0.9657399376548549,0.2595117970697999,0.5012418134457758,-0.865307254363206,-0.7055836101071774,-0.70862667826446,-0.8674563547295971,0.4975132889071803,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,5692241.74,6793794.72,7282983.0,5534461.907142857,5544256.396,15.554614883101266,15.522837995726475,5514203.711935484,1.0,37,0,0,0,0,0,0,0,0,21379.0,16480.0,0,0.0,0
2016-03-17,8569336.81,6809198.69,2016,3,17,3,77,11,1,0,0,0,0,1,1352,0.9700639218515071,0.2428497220959356,0.4711595076738638,-0.8820480249558537,-0.7412220108485957,-0.6712599575675315,-0.8311706263658079,0.5560174366570446,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,6793794.72,6012381.06,6459634.76,5513745.662857143,5960715.203333333,15.731520359543824,15.522837995726475,5514203.711935484,1.0,38,0,0,0,0,0,0,0,0,18253.0,14079.0,0,0.0,0
2016-03-18,6917674.02,5792586.92,2016,3,18,4,78,11,1,0,0,0,0,1,1353,0.9741004551724205,0.22611568550828828,0.440518784350495,-0.8977433935342337,-0.7748840413670406,-0.6321034111873488,-0.7909456567567774,0.6118864012687242,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,6012381.06,4887915.96,4506741.28,5546645.127142857,6249632.179666666,15.609331577403346,15.522837995726475,5514203.711935484,1.0,39,0,0,0,0,0,0,0,0,23852.0,18973.0,1,12.0,0
2016-03-19,5852909.53,4990341.15,2016,3,19,5,79,11,1,1,0,0,0,1,1354,0.9778483415056568,0.20931464596304847,0.4093559588156213,-0.9123747579707273,-0.8064799463209447,-0.5912614448635782,-0.7469720876965551,0.6648553979642866,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,4887915.96,4566270.71,4682426.76,5485180.024285714,6481789.956666667,15.40227679114589,15.522837995726475,5514203.711935484,1.0,40,0,0,0,0,0,0,0,0,19678.0,15237.0,1,12.0,0
2016-03-20,4759469.17,3951071.76,2016,3,20,6,80,11,1,1,0,0,0,1,1355,0.9813064702716093,0.19245158197082998,0.3777079652039649,-0.9259247771938498,-0.8359254794186365,-0.5488429582847199,-0.6994583270516471,0.7146733860429608,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,4566270.71,5271032.0,5239607.0,5555962.465714285,6501477.839666666,15.334207611528726,15.522837995726475,5514203.711935484,1.0,41,0,0,0,0,0,0,0,0,26207.0,20418.0,1,12.0,0
2016-03-21,5534732.74,4759221.87,2016,3,21,0,81,12,1,0,0,0,0,2,1356,0.9844738167520922,0.1755314904214282,0.3456123126707335,-0.9383773917408641,-0.8631421280499115,-0.5049610547215202,-0.6486295610349818,0.7611042586607742,0.0,1.0,0.0,1.0,0.0,1.0,5271032.0,5172623.98,5516390.06,5551627.4985714285,6515562.334666667,15.477736916489345,15.522837995726475,5514203.711935484,1.0,42,0,0,0,0,0,0,0,0,21331.0,16844.0,1,12.0,0
